latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
30.896309,-6.9230957,1112.0,0,GMT,GMT

time,temperature_2m_mean (°C),precipitation_sum (mm),soil_moisture_0_to_100cm_mean (m³/m³),soil_moisture_0_to_7cm_mean (m³/m³),et0_fao_evapotranspiration (mm)
1991-01-16,6.0,0.00,0.146,0.059,2.48
1991-01-17,8.2,0.00,0.146,0.059,2.72
1991-01-18,10.3,0.00,0.146,0.058,2.87
1991-01-19,10.0,0.00,0.146,0.058,2.73
1991-01-20,10.1,0.00,0.146,0.058,2.26
1991-01-21,9.1,0.00,0.146,0.058,2.31
1991-01-22,8.3,0.00,0.146,0.058,2.34
1991-01-23,8.2,0.00,0.146,0.058,2.56
1991-01-24,7.4,0.00,0.146,0.058,2.64
1991-01-25,5.9,0.00,0.146,0.058,2.58
1991-01-26,6.7,0.00,0.146,0.058,2.51
1991-01-27,8.0,0.00,0.146,0.058,2.77
1991-01-28,8.8,0.00,0.146,0.058,2.19
1991-01-29,8.7,0.00,0.146,0.058,3.10
1991-01-30,8.9,0.00,0.146,0.058,3.09
1991-01-31,8.0,0.00,0.146,0.058,3.39
1991-02-01,9.2,0.00,0.146,0.058,3.23
1991-02-02,6.3,0.70,0.146,0.059,2.70
1991-02-03,5.6,0.20,0.147,0.064,2.67
1991-02-04,5.5,0.00,0.147,0.064,2.58
1991-02-05,8.3,0.00,0.146,0.063,2.75
1991-02-06,9.0,0.00,0.146,0.062,2.69
1991-02-07,8.8,0.00,0.146,0.061,3.44
1991-02-08,8.4,0.00,0.146,0.061,3.15
1991-02-09,8.3,0.00,0.146,0.060,2.91
1991-02-10,9.5,0.00,0.146,0.059,2.97
1991-02-11,9.1,0.00,0.146,0.059,3.23
1991-02-12,10.8,0.00,0.146,0.058,3.65
1991-02-13,10.8,0.00,0.146,0.060,2.85
1991-02-14,10.4,0.00,0.146,0.064,3.16
1991-02-15,10.7,0.00,0.146,0.061,3.18
1991-02-16,9.3,0.10,0.146,0.060,2.74
1991-02-17,7.2,0.00,0.146,0.062,3.41
1991-02-18,5.5,7.10,0.150,0.113,1.00
1991-02-19,3.6,13.20,0.156,0.205,1.39
1991-02-20,7.1,0.80,0.161,0.266,2.97
1991-02-21,6.7,0.00,0.162,0.256,2.84
1991-02-22,8.5,0.00,0.161,0.237,2.91
1991-02-23,8.7,0.00,0.159,0.217,3.07
1991-02-24,9.1,0.00,0.158,0.197,3.10
1991-02-25,9.6,0.00,0.157,0.176,3.31
1991-02-26,9.0,0.00,0.155,0.154,3.54
1991-02-27,9.1,0.00,0.154,0.134,3.69
1991-02-28,10.7,0.00,0.152,0.114,4.03
1991-03-01,9.8,0.00,0.151,0.099,3.78
1991-03-02,11.1,0.00,0.151,0.087,4.31
1991-03-03,13.3,0.00,0.150,0.077,4.17
1991-03-04,13.0,0.00,0.149,0.071,4.16
1991-03-05,12.6,0.00,0.149,0.067,4.53
1991-03-06,11.1,0.00,0.149,0.064,2.68
1991-03-07,9.6,6.80,0.152,0.102,1.38
1991-03-08,9.1,0.00,0.153,0.120,3.59
1991-03-09,11.9,0.00,0.152,0.103,3.87
1991-03-10,13.6,0.00,0.150,0.089,3.61
1991-03-11,15.4,0.00,0.150,0.079,3.56
1991-03-12,13.1,0.00,0.149,0.071,4.16
1991-03-13,8.4,2.00,0.149,0.073,3.48
1991-03-14,8.8,0.00,0.150,0.078,4.15
1991-03-15,11.4,0.00,0.149,0.071,4.35
1991-03-16,13.5,0.00,0.149,0.066,4.44
1991-03-17,15.3,0.00,0.149,0.062,4.79
1991-03-18,16.0,0.00,0.148,0.060,4.88
1991-03-19,17.0,0.00,0.148,0.059,5.07
1991-03-20,18.4,0.00,0.148,0.058,4.76
1991-03-21,18.5,0.00,0.148,0.058,4.98
1991-03-22,12.2,0.00,0.148,0.058,4.47
1991-03-23,6.5,0.00,0.148,0.061,3.72
1991-03-24,7.9,0.00,0.149,0.065,3.85
1991-03-25,9.4,0.00,0.148,0.064,4.40
1991-03-26,10.7,0.00,0.148,0.061,3.67
1991-03-27,13.9,0.00,0.148,0.060,5.57
1991-03-28,13.8,0.00,0.148,0.059,5.52
1991-03-29,11.2,0.30,0.148,0.064,3.89
1991-03-30,12.2,0.00,0.148,0.065,4.95
1991-03-31,10.3,1.30,0.149,0.078,2.48
1991-04-01,9.0,1.50,0.154,0.146,2.39
1991-04-02,9.0,1.50,0.155,0.160,3.50
1991-04-03,10.2,0.00,0.154,0.147,4.75
1991-04-04,12.8,0.00,0.152,0.120,5.13
1991-04-05,15.5,0.00,0.151,0.095,5.90
1991-04-06,17.5,0.00,0.149,0.078,6.00
1991-04-07,19.3,0.00,0.149,0.067,6.43
