latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
33.56766,-7.5836487,23.0,0,GMT,GMT

time,temperature_2m_mean (°C),precipitation_sum (mm),et0_fao_evapotranspiration (mm),soil_moisture_0_to_100cm_mean (m³/m³),soil_moisture_0_to_7cm_mean (m³/m³)
1994-06-10,24.9,0.00,5.92,0.164,0.133
1994-06-11,22.7,0.00,5.64,0.164,0.133
1994-06-12,22.0,0.00,5.43,0.163,0.133
1994-06-13,21.5,0.00,5.42,0.163,0.133
1994-06-14,21.0,0.00,4.76,0.163,0.132
1994-06-15,20.2,0.00,4.50,0.163,0.133
1994-06-16,20.4,0.00,4.38,0.162,0.132
1994-06-17,20.3,0.00,4.18,0.162,0.135
1994-06-18,20.8,0.00,5.47,0.163,0.137
1994-06-19,20.7,0.00,5.45,0.162,0.136
1994-06-20,20.8,0.00,5.50,0.162,0.136
1994-06-21,21.6,0.00,5.67,0.162,0.135
1994-06-22,23.6,0.00,6.16,0.162,0.134
1994-06-23,23.2,0.00,5.92,0.161,0.134
1994-06-24,21.6,0.00,4.72,0.161,0.134
1994-06-25,20.5,0.10,4.63,0.161,0.134
1994-06-26,21.0,0.00,5.90,0.161,0.134
1994-06-27,22.2,0.00,5.72,0.161,0.134
1994-06-28,22.8,0.00,5.62,0.160,0.133
1994-06-29,23.0,0.00,5.62,0.160,0.133
1994-06-30,23.3,0.00,5.59,0.160,0.133
1994-07-01,23.0,0.00,5.39,0.160,0.133
1994-07-02,23.7,0.00,5.76,0.159,0.132
1994-07-03,24.5,0.00,6.05,0.159,0.132
1994-07-04,25.3,0.00,6.61,0.159,0.132
1994-07-05,25.9,0.00,7.03,0.159,0.132
1994-07-06,25.1,0.00,6.72,0.158,0.132
1994-07-07,24.5,0.00,6.40,0.158,0.132
1994-07-08,23.5,0.00,6.04,0.158,0.132
1994-07-09,24.2,0.00,6.26,0.158,0.132
1994-07-10,26.0,0.00,6.59,0.158,0.132
1994-07-11,25.4,0.00,6.19,0.158,0.132
1994-07-12,23.8,0.00,6.09,0.158,0.132
1994-07-13,23.6,0.00,5.89,0.157,0.132
1994-07-14,25.2,0.00,4.67,0.157,0.132
1994-07-15,23.4,0.00,5.29,0.157,0.133
1994-07-16,22.2,0.00,5.14,0.157,0.133
1994-07-17,23.3,0.00,5.69,0.157,0.133
1994-07-18,25.0,0.00,6.25,0.157,0.133
1994-07-19,25.6,0.00,6.17,0.156,0.132
1994-07-20,24.7,0.00,6.10,0.156,0.132
1994-07-21,23.6,0.00,5.89,0.156,0.132
1994-07-22,23.4,0.00,5.66,0.156,0.132
1994-07-23,23.4,0.00,5.72,0.156,0.132
1994-07-24,22.7,0.00,5.35,0.156,0.132
1994-07-25,22.2,0.00,5.54,0.156,0.132
1994-07-26,22.4,0.00,5.38,0.155,0.132
1994-07-27,22.9,0.00,5.31,0.155,0.132
1994-07-28,23.5,0.00,5.26,0.155,0.132
1994-07-29,23.0,0.00,4.89,0.155,0.133
1994-07-30,22.5,0.00,4.85,0.155,0.133
1994-07-31,21.7,0.00,5.22,0.155,0.133
1994-08-01,22.3,0.00,5.25,0.155,0.133
1994-08-02,22.7,0.00,5.38,0.155,0.133
1994-08-03,22.6,0.00,5.11,0.155,0.133
1994-08-04,23.2,0.00,5.07,0.155,0.133
1994-08-05,23.7,0.00,3.71,0.155,0.133
1994-08-06,25.3,0.00,5.17,0.155,0.133
1994-08-07,24.6,0.00,5.61,0.154,0.133
1994-08-08,24.3,0.00,5.79,0.154,0.132
1994-08-09,22.9,0.00,5.17,0.154,0.132
1994-08-10,22.7,0.00,5.53,0.154,0.132
1994-08-11,23.1,0.00,5.47,0.154,0.132
1994-08-12,23.8,0.00,5.27,0.154,0.132
1994-08-13,23.2,0.00,4.96,0.154,0.132
1994-08-14,22.5,0.00,4.91,0.154,0.132
1994-08-15,23.3,0.00,5.15,0.154,0.132
1994-08-16,24.4,0.00,4.69,0.154,0.132
1994-08-17,24.8,0.00,4.85,0.154,0.133
1994-08-18,25.4,0.00,5.39,0.154,0.133
1994-08-19,25.1,0.00,5.39,0.154,0.133
1994-08-20,23.8,0.00,5.03,0.153,0.133
1994-08-21,22.3,0.00,4.33,0.153,0.133
1994-08-22,22.9,0.00,4.83,0.153,0.132
1994-08-23,23.1,0.00,4.95,0.153,0.132
1994-08-24,22.4,0.00,5.05,0.153,0.132
1994-08-25,22.0,0.00,4.85,0.153,0.132
1994-08-26,23.0,0.00,5.05,0.153,0.132
1994-08-27,23.8,0.00,5.17,0.153,0.132
1994-08-28,23.2,0.00,4.76,0.153,0.132
1994-08-29,22.6,0.00,4.66,0.153,0.132
1994-08-30,22.5,0.00,4.36,0.153,0.133
1994-08-31,22.5,0.00,4.56,0.153,0.133
1994-09-01,22.6,0.00,4.85,0.153,0.133
1994-09-02,23.0,0.00,5.23,0.152,0.133
1994-09-03,23.0,0.00,5.32,0.152,0.132
1994-09-04,21.9,0.00,4.42,0.152,0.132
1994-09-05,22.7,0.00,4.74,0.152,0.132
1994-09-06,24.5,0.00,5.29,0.152,0.132
1994-09-07,23.2,0.00,4.50,0.152,0.132
1994-09-08,22.0,0.00,4.42,0.152,0.132
1994-09-09,21.6,0.00,4.86,0.152,0.132
1994-09-10,21.8,0.00,4.63,0.152,0.132
1994-09-11,22.3,0.00,4.51,0.152,0.132
1994-09-12,22.4,0.00,4.39,0.152,0.132
1994-09-13,21.7,0.00,4.42,0.152,0.132
1994-09-14,21.0,0.00,4.52,0.152,0.132
1994-09-15,20.2,0.00,4.85,0.152,0.132
1994-09-16,20.6,0.00,4.67,0.152,0.132
1994-09-17,21.0,0.00,3.76,0.151,0.133
1994-09-18,21.6,0.00,4.32,0.151,0.133
1994-09-19,23.1,0.00,4.67,0.151,0.133
1994-09-20,22.1,0.00,4.41,0.151,0.133
1994-09-21,19.9,0.00,3.79,0.151,0.133
1994-09-22,18.8,0.60,3.45,0.151,0.136
1994-09-23,18.4,0.10,3.35,0.152,0.146
1994-09-24,18.1,0.00,4.15,0.152,0.145
1994-09-25,18.8,0.00,3.91,0.152,0.143
1994-09-26,19.0,0.00,3.92,0.152,0.142
1994-09-27,18.5,0.00,3.33,0.152,0.141
1994-09-28,19.3,0.00,3.16,0.152,0.142
1994-09-29,19.6,0.30,3.17,0.152,0.142
1994-09-30,19.4,3.40,3.22,0.153,0.158
1994-10-01,19.1,0.00,3.82,0.153,0.157
1994-10-02,19.6,0.00,3.54,0.153,0.154
1994-10-03,20.3,0.00,3.58,0.153,0.151
1994-10-04,20.0,0.00,3.55,0.152,0.149
1994-10-05,20.4,0.00,3.60,0.152,0.147
1994-10-06,20.3,0.00,3.15,0.152,0.146
1994-10-07,19.3,0.00,1.99,0.152,0.146
1994-10-08,20.7,0.00,3.67,0.152,0.146
1994-10-09,21.2,4.00,2.91,0.153,0.157
1994-10-10,20.9,0.00,3.22,0.155,0.182
1994-10-11,21.7,0.00,3.41,0.154,0.176
1994-10-12,21.4,0.00,3.74,0.153,0.169
1994-10-13,21.5,0.00,3.45,0.153,0.163
1994-10-14,21.1,0.00,3.20,0.153,0.160
1994-10-15,21.3,0.00,3.16,0.152,0.157
1994-10-16,20.1,0.00,2.55,0.152,0.155
1994-10-17,19.9,0.40,2.81,0.152,0.155
1994-10-18,19.9,1.80,2.28,0.154,0.175
1994-10-19,19.8,2.10,2.60,0.154,0.182
1994-10-20,19.5,0.00,2.58,0.155,0.194
1994-10-21,19.2,0.00,3.16,0.155,0.189
1994-10-22,18.8,0.00,3.19,0.154,0.182
1994-10-23,19.3,0.00,2.91,0.154,0.176
1994-10-24,20.0,0.00,2.87,0.154,0.171
1994-10-25,19.6,0.00,3.26,0.153,0.167
1994-10-26,20.0,0.00,2.98,0.153,0.163
1994-10-27,19.9,0.90,2.27,0.153,0.162
1994-10-28,18.4,5.90,1.77,0.160,0.255
1994-10-29,19.3,0.00,2.33,0.160,0.251
1994-10-30,19.2,0.10,2.67,0.160,0.237
1994-10-31,19.3,0.40,2.43,0.159,0.225
1994-11-01,19.3,0.40,1.99,0.159,0.220
1994-11-02,18.4,0.30,2.43,0.159,0.215
1994-11-03,18.6,2.20,2.49,0.159,0.217
1994-11-04,16.6,14.40,1.14,0.168,0.318
1994-11-05,15.8,1.40,2.18,0.173,0.328
1994-11-06,15.4,0.00,2.51,0.172,0.290
1994-11-07,17.0,0.00,2.23,0.171,0.269
1994-11-08,18.3,0.00,2.45,0.171,0.255
1994-11-09,19.3,0.40,2.37,0.170,0.244
1994-11-10,19.5,0.70,1.55,0.170,0.247
1994-11-11,18.5,0.00,2.42,0.170,0.242
1994-11-12,18.4,0.00,2.28,0.169,0.232
1994-11-13,17.7,0.00,2.20,0.168,0.225
1994-11-14,17.9,0.00,2.88,0.168,0.217
1994-11-15,17.9,0.00,2.68,0.167,0.209
1994-11-16,17.0,0.00,2.44,0.167,0.202
1994-11-17,16.4,0.00,2.00,0.166,0.198
1994-11-18,15.9,0.00,2.31,0.166,0.194
1994-11-19,15.8,0.00,2.19,0.165,0.189
1994-11-20,16.5,0.00,2.30,0.165,0.185
1994-11-21,16.0,0.00,2.39,0.164,0.182
1994-11-22,16.6,0.00,2.38,0.164,0.178
1994-11-23,16.7,0.00,2.69,0.163,0.174
1994-11-24,16.6,0.00,2.31,0.162,0.171
1994-11-25,16.1,0.00,2.00,0.162,0.168
1994-11-26,16.4,0.00,2.03,0.162,0.166
1994-11-27,15.9,0.00,1.90,0.161,0.165
1994-11-28,15.5,0.00,1.82,0.161,0.163
1994-11-29,16.2,0.00,2.25,0.161,0.161
1994-11-30,18.2,0.00,2.74,0.160,0.159
1994-12-01,19.6,0.00,3.43,0.160,0.156
1994-12-02,18.3,0.20,2.42,0.159,0.155
1994-12-03,17.6,0.00,2.16,0.159,0.154
1994-12-04,17.0,0.00,2.04,0.159,0.153
1994-12-05,16.6,0.00,1.92,0.159,0.152
1994-12-06,16.3,0.00,2.01,0.159,0.152
1994-12-07,15.3,0.00,1.66,0.158,0.151
1994-12-08,15.5,0.00,1.97,0.158,0.151
1994-12-09,15.9,0.00,2.20,0.158,0.150
1994-12-10,15.1,0.00,2.04,0.158,0.149
1994-12-11,15.0,0.00,2.04,0.158,0.149
1994-12-12,15.8,0.00,2.58,0.157,0.148
1994-12-13,14.5,0.00,1.97,0.157,0.147
1994-12-14,14.2,0.00,1.90,0.157,0.146
1994-12-15,14.4,0.00,1.92,0.157,0.146
1994-12-16,14.4,0.00,1.98,0.157,0.145
1994-12-17,15.0,0.00,1.88,0.156,0.145
1994-12-18,14.2,0.00,1.92,0.156,0.144
1994-12-19,14.1,0.00,1.78,0.156,0.144
1994-12-20,13.5,0.00,2.47,0.156,0.144
1994-12-21,11.9,0.00,1.95,0.156,0.143
1994-12-22,12.3,0.00,1.87,0.156,0.143
1994-12-23,13.7,0.40,1.41,0.156,0.145
1994-12-24,11.5,0.00,1.84,0.156,0.148
1994-12-25,10.5,0.00,2.12,0.156,0.147
1994-12-26,11.0,0.00,1.97,0.156,0.146
1994-12-27,11.4,0.00,1.89,0.156,0.146
1994-12-28,12.7,0.00,1.95,0.155,0.145
1994-12-29,14.2,0.00,1.98,0.155,0.144
1994-12-30,14.3,0.00,2.04,0.155,0.144
1994-12-31,14.9,0.00,1.94,0.155,0.143
1995-01-01,16.5,1.80,2.03,0.155,0.144
1995-01-02,14.6,1.70,2.09,0.158,0.186
1995-01-03,12.6,0.00,1.99,0.157,0.182
1995-01-04,13.2,0.00,2.09,0.157,0.178
1995-01-05,13.0,0.00,1.54,0.156,0.176
1995-01-06,13.7,0.00,1.76,0.156,0.174
1995-01-07,13.3,0.00,2.13,0.156,0.172
1995-01-08,11.7,0.00,2.44,0.156,0.170
1995-01-09,11.3,0.00,2.17,0.156,0.166
1995-01-10,11.7,0.00,2.01,0.155,0.164
1995-01-11,11.9,0.00,1.93,0.155,0.161
1995-01-12,12.0,0.00,1.90,0.155,0.160
1995-01-13,13.2,0.00,2.29,0.155,0.158
1995-01-14,12.3,0.00,2.64,0.155,0.156
1995-01-15,11.6,0.00,2.16,0.154,0.154
1995-01-16,12.1,0.00,2.06,0.154,0.152
1995-01-17,13.9,0.00,2.40,0.154,0.151
1995-01-18,14.7,5.60,1.63,0.155,0.167
1995-01-19,15.5,1.30,1.21,0.160,0.232
1995-01-20,15.6,0.10,1.39,0.160,0.231
1995-01-21,14.0,0.00,2.00,0.160,0.224
1995-01-22,12.9,0.00,2.11,0.159,0.216
1995-01-23,12.4,0.00,2.02,0.159,0.208
1995-01-24,12.5,0.00,2.15,0.159,0.202
1995-01-25,12.7,0.00,2.07,0.158,0.196
1995-01-26,12.9,0.00,2.11,0.158,0.191
1995-01-27,13.3,0.00,2.14,0.157,0.186
1995-01-28,13.1,0.00,2.02,0.157,0.182
1995-01-29,13.1,0.00,2.25,0.157,0.178
1995-01-30,13.8,0.00,2.04,0.157,0.174
1995-01-31,14.0,0.00,2.38,0.156,0.171
1995-02-01,13.6,0.00,2.21,0.156,0.168
1995-02-02,14.0,0.00,2.38,0.156,0.166
1995-02-03,13.6,0.00,2.30,0.155,0.163
1995-02-04,13.7,0.00,2.38,0.155,0.160
1995-02-05,14.7,0.00,2.92,0.155,0.158
1995-02-06,14.1,0.00,2.72,0.155,0.155
1995-02-07,13.5,0.00,2.43,0.154,0.153
1995-02-08,12.9,0.00,2.68,0.154,0.152
1995-02-09,14.3,0.40,2.10,0.154,0.153
1995-02-10,13.0,25.50,1.54,0.171,0.340
1995-02-11,13.6,0.00,2.58,0.174,0.314
1995-02-12,12.5,0.00,2.59,0.173,0.282
1995-02-13,14.4,0.00,2.37,0.172,0.263
1995-02-14,14.8,0.00,2.48,0.171,0.250
1995-02-15,15.0,0.00,2.48,0.170,0.239
1995-02-16,15.3,0.00,2.49,0.169,0.229
1995-02-17,14.7,0.00,2.36,0.169,0.221
1995-02-18,15.1,0.00,2.21,0.168,0.216
1995-02-19,15.1,0.00,2.74,0.167,0.210
1995-02-20,17.4,0.00,3.13,0.166,0.203
1995-02-21,15.7,0.00,2.35,0.166,0.196
1995-02-22,14.1,0.00,2.55,0.166,0.193
1995-02-23,13.3,0.00,2.77,0.165,0.189
1995-02-24,13.5,0.00,3.10,0.164,0.183
1995-02-25,14.6,0.00,2.87,0.164,0.178
1995-02-26,13.7,2.20,1.99,0.164,0.182
1995-02-27,10.6,5.60,2.59,0.168,0.238
1995-02-28,11.1,0.00,2.99,0.167,0.237
1995-03-01,13.1,0.00,2.74,0.167,0.225
1995-03-02,12.8,0.00,2.40,0.166,0.219
1995-03-03,12.6,0.30,2.31,0.166,0.216
1995-03-04,13.5,0.80,2.23,0.166,0.218
1995-03-05,13.6,0.00,2.57,0.165,0.211
1995-03-06,14.5,0.30,1.98,0.165,0.208
1995-03-07,13.9,0.40,2.15,0.164,0.206
1995-03-08,14.8,0.00,3.28,0.164,0.203
1995-03-09,14.5,0.00,3.25,0.163,0.195
1995-03-10,14.3,1.80,2.04,0.163,0.193
1995-03-11,12.7,3.50,2.00,0.164,0.210
1995-03-12,13.5,1.40,2.46,0.164,0.216
1995-03-13,14.5,0.00,3.40,0.164,0.215
1995-03-14,14.8,0.20,2.59,0.164,0.207
1995-03-15,14.8,0.10,3.17,0.163,0.201
1995-03-16,14.0,0.30,2.62,0.162,0.195
1995-03-17,14.1,0.00,3.49,0.162,0.188
1995-03-18,15.9,0.00,3.93,0.161,0.181
1995-03-19,18.0,0.00,4.37,0.160,0.174
1995-03-20,19.3,0.00,5.61,0.159,0.166
1995-03-21,18.6,0.00,4.41,0.158,0.160
1995-03-22,21.1,0.80,4.33,0.158,0.159
1995-03-23,20.6,0.00,4.94,0.157,0.160
1995-03-24,18.6,0.00,4.11,0.156,0.156
1995-03-25,17.6,0.00,4.18,0.156,0.153
1995-03-26,16.5,0.00,3.90,0.155,0.150
1995-03-27,16.3,0.00,3.81,0.155,0.148
1995-03-28,18.1,0.00,5.03,0.155,0.146
1995-03-29,18.7,0.00,4.41,0.154,0.144
1995-03-30,17.9,0.20,3.91,0.154,0.145
1995-03-31,19.6,0.30,5.02,0.154,0.144
1995-04-01,19.6,0.70,4.35,0.154,0.145
1995-04-02,17.8,2.10,3.43,0.155,0.161
1995-04-03,17.2,0.60,3.39,0.155,0.167
1995-04-04,17.0,0.60,3.98,0.155,0.164
1995-04-05,17.4,0.60,3.77,0.155,0.160
1995-04-06,18.4,0.10,4.77,0.154,0.156
1995-04-07,19.5,0.00,5.24,0.154,0.152
1995-04-08,21.8,0.00,6.54,0.153,0.148
1995-04-09,21.5,0.00,5.00,0.153,0.145
1995-04-10,19.4,4.90,4.09,0.153,0.143
1995-04-11,17.9,13.10,3.46,0.164,0.292
1995-04-12,17.4,0.00,3.49,0.167,0.293
1995-04-13,18.0,4.80,3.48,0.166,0.272
1995-04-14,17.2,18.40,2.26,0.181,0.368
1995-04-15,18.0,0.30,4.61,0.182,0.314
1995-04-16,17.5,0.00,4.13,0.180,0.281
1995-04-17,17.6,0.00,4.72,0.178,0.259
1995-04-18,18.2,0.50,4.34,0.176,0.241
1995-04-19,16.5,0.00,3.96,0.175,0.228
1995-04-20,15.6,0.10,3.37,0.173,0.220
1995-04-21,14.4,0.30,3.39,0.173,0.216
1995-04-22,13.3,0.70,2.96,0.172,0.219
1995-04-23,13.3,3.20,3.68,0.173,0.236
1995-04-24,13.5,0.10,3.71,0.172,0.228
1995-04-25,13.8,0.00,4.52,0.171,0.217
1995-04-26,14.9,0.00,4.98,0.169,0.205
1995-04-27,16.1,4.50,3.40,0.169,0.212
1995-04-28,17.4,0.30,3.20,0.171,0.239
1995-04-29,17.0,0.00,4.25,0.170,0.229
1995-04-30,18.9,0.00,4.93,0.168,0.215
1995-05-01,21.0,0.00,5.14,0.167,0.201
1995-05-02,22.8,0.00,4.44,0.165,0.189
1995-05-03,28.3,0.00,7.63,0.164,0.178
1995-05-04,24.4,0.40,6.07,0.162,0.165
1995-05-05,20.0,0.30,3.36,0.162,0.164
1995-05-06,19.0,0.40,4.05,0.161,0.162
1995-05-07,18.3,4.60,3.77,0.163,0.187
1995-05-08,18.4,0.40,3.74,0.163,0.193
1995-05-09,18.0,0.20,4.08,0.162,0.189
1995-05-10,18.4,0.40,3.79,0.162,0.191
1995-05-11,18.2,0.00,3.88,0.161,0.187
1995-05-12,17.8,0.40,4.29,0.161,0.184
1995-05-13,18.3,0.00,5.40,0.160,0.179
1995-05-14,19.4,0.00,5.66,0.160,0.170
1995-05-15,19.5,0.00,5.47,0.159,0.163
1995-05-16,19.1,0.00,4.88,0.158,0.158
1995-05-17,19.2,0.00,4.93,0.158,0.155
1995-05-18,19.8,0.00,5.27,0.157,0.152
1995-05-19,19.5,0.00,4.81,0.157,0.149
1995-05-20,20.2,0.00,5.48,0.156,0.147
1995-05-21,20.7,0.00,5.28,0.156,0.144
1995-05-22,20.8,0.00,4.75,0.155,0.142
1995-05-23,20.3,0.00,4.93,0.155,0.141
1995-05-24,19.8,0.00,4.96,0.155,0.140
1995-05-25,18.8,0.00,5.02,0.155,0.139
1995-05-26,19.0,0.00,5.52,0.154,0.138
1995-05-27,19.4,0.00,5.46,0.154,0.137
1995-05-28,20.7,0.00,5.46,0.154,0.136
1995-05-29,21.0,0.00,5.68,0.153,0.136
1995-05-30,20.2,0.00,5.62,0.153,0.135
1995-05-31,20.6,0.00,6.13,0.153,0.135
1995-06-01,21.4,0.00,5.85,0.153,0.134
1995-06-02,21.2,0.00,5.59,0.152,0.134
1995-06-03,20.2,0.00,5.31,0.152,0.133
1995-06-04,20.9,0.00,5.47,0.152,0.133
1995-06-05,20.8,0.00,4.90,0.152,0.134
1995-06-06,20.8,0.00,4.73,0.152,0.134
1995-06-07,20.7,0.10,4.63,0.152,0.134
1995-06-08,20.5,0.00,4.21,0.152,0.135
1995-06-09,20.4,0.40,3.89,0.152,0.141
1995-06-10,19.6,0.00,4.66,0.153,0.144
1995-06-11,18.7,0.00,4.74,0.152,0.143
1995-06-12,19.0,0.00,4.86,0.152,0.141
1995-06-13,19.1,0.00,5.39,0.152,0.140
1995-06-14,19.4,0.00,4.88,0.152,0.138
1995-06-15,19.8,0.00,5.33,0.152,0.137
1995-06-16,20.3,0.00,5.48,0.152,0.136
1995-06-17,20.8,0.00,5.04,0.152,0.135
1995-06-18,21.2,0.00,5.22,0.152,0.135
1995-06-19,21.2,0.00,5.30,0.151,0.134
1995-06-20,21.5,0.00,5.11,0.151,0.134
1995-06-21,22.7,0.00,5.61,0.151,0.134
1995-06-22,22.5,0.00,5.51,0.151,0.133
1995-06-23,20.7,0.00,4.20,0.151,0.134
1995-06-24,21.0,0.00,4.61,0.151,0.134
1995-06-25,20.4,4.40,3.99,0.152,0.141
1995-06-26,20.6,0.10,4.27,0.152,0.148
1995-06-27,20.7,0.00,4.66,0.152,0.150
1995-06-28,21.4,0.00,4.52,0.152,0.149
1995-06-29,21.2,0.00,4.28,0.152,0.148
1995-06-30,20.8,0.00,3.38,0.151,0.146
1995-07-01,21.0,0.00,4.89,0.151,0.144
1995-07-02,21.2,0.00,5.29,0.151,0.144
1995-07-03,21.1,0.00,5.44,0.151,0.142
1995-07-04,21.4,0.10,4.88,0.151,0.144
1995-07-05,21.4,0.00,5.27,0.151,0.145
1995-07-06,21.9,0.00,5.23,0.151,0.142
1995-07-07,22.0,0.20,3.67,0.151,0.147
1995-07-08,22.5,0.00,5.00,0.151,0.146
1995-07-09,22.5,0.00,4.17,0.151,0.143
1995-07-10,22.1,0.40,4.03,0.151,0.146
1995-07-11,21.9,0.00,4.97,0.152,0.149
1995-07-12,22.1,0.00,5.35,0.151,0.147
1995-07-13,22.3,0.00,5.50,0.151,0.144
1995-07-14,21.9,0.00,5.40,0.151,0.142
1995-07-15,22.8,0.00,5.60,0.151,0.140
1995-07-16,23.8,0.00,5.90,0.151,0.139
1995-07-17,24.1,0.00,5.81,0.151,0.137
1995-07-18,26.8,0.00,6.22,0.151,0.136
1995-07-19,29.2,0.00,6.72,0.151,0.135
1995-07-20,26.8,0.00,6.27,0.150,0.134
1995-07-21,25.8,0.00,6.00,0.150,0.133
1995-07-22,27.0,0.00,6.14,0.150,0.133
1995-07-23,29.9,0.10,6.86,0.150,0.132
1995-07-24,26.5,0.00,6.21,0.150,0.132
1995-07-25,23.7,0.00,5.41,0.150,0.132
1995-07-26,23.3,0.00,5.62,0.150,0.132
1995-07-27,24.9,0.00,6.26,0.150,0.132
1995-07-28,25.9,0.00,6.48,0.150,0.132
1995-07-29,24.6,0.00,5.77,0.150,0.132
1995-07-30,23.0,0.00,5.58,0.150,0.132
1995-07-31,22.1,0.00,5.06,0.150,0.132
1995-08-01,22.4,0.00,5.15,0.150,0.132
1995-08-02,23.0,0.00,5.26,0.150,0.132
1995-08-03,22.7,0.00,5.24,0.150,0.132
1995-08-04,22.3,0.00,5.19,0.150,0.132
1995-08-05,23.2,0.00,5.62,0.150,0.132
1995-08-06,23.4,0.00,5.54,0.150,0.132
1995-08-07,22.8,0.00,4.95,0.150,0.132
1995-08-08,22.2,0.00,4.82,0.150,0.132
1995-08-09,22.4,0.00,3.96,0.150,0.133
1995-08-10,22.5,0.00,5.09,0.149,0.133
1995-08-11,23.4,0.00,5.24,0.149,0.133
1995-08-12,24.8,0.00,5.57,0.149,0.132
1995-08-13,24.4,0.00,5.09,0.149,0.132
1995-08-14,24.7,0.00,5.47,0.149,0.132
1995-08-15,24.6,0.00,4.68,0.149,0.132
1995-08-16,25.5,0.00,5.43,0.149,0.132
1995-08-17,23.6,0.00,4.93,0.149,0.132
1995-08-18,22.7,0.00,4.42,0.149,0.132
1995-08-19,22.3,0.00,4.94,0.149,0.132
1995-08-20,22.7,0.00,4.86,0.149,0.132
1995-08-21,22.0,0.00,4.71,0.149,0.132
1995-08-22,22.0,0.00,4.64,0.149,0.132
1995-08-23,22.5,0.00,4.42,0.149,0.133
1995-08-24,23.6,0.00,4.80,0.149,0.134
1995-08-25,25.2,0.00,5.54,0.149,0.134
1995-08-26,25.6,0.00,5.49,0.149,0.133
1995-08-27,24.7,0.00,5.09,0.149,0.133
1995-08-28,23.7,0.00,4.95,0.149,0.133
1995-08-29,22.8,0.00,4.67,0.149,0.133
1995-08-30,24.0,0.00,4.68,0.149,0.132
1995-08-31,24.1,0.00,2.82,0.149,0.133
1995-09-01,24.1,0.00,3.58,0.149,0.134
1995-09-02,22.8,0.00,3.83,0.149,0.133
1995-09-03,24.6,0.00,4.36,0.149,0.133
1995-09-04,23.4,3.80,3.76,0.150,0.145
1995-09-05,22.4,0.00,3.84,0.151,0.155
1995-09-06,22.4,0.00,4.63,0.150,0.151
1995-09-07,22.8,0.00,4.34,0.150,0.149
1995-09-08,22.4,0.50,3.87,0.151,0.153
1995-09-09,22.0,0.00,4.88,0.150,0.151
1995-09-10,21.6,0.00,4.48,0.150,0.148
1995-09-11,21.8,0.10,3.82,0.150,0.149
1995-09-12,21.2,0.00,4.46,0.150,0.150
1995-09-13,20.5,0.00,4.66,0.150,0.147
1995-09-14,21.3,0.00,4.83,0.150,0.144
1995-09-15,21.2,0.00,4.04,0.150,0.143
1995-09-16,20.6,0.00,4.11,0.150,0.141
1995-09-17,20.4,0.00,3.67,0.150,0.141
1995-09-18,19.6,0.80,3.27,0.150,0.146
1995-09-19,19.4,0.00,3.87,0.150,0.149
1995-09-20,19.0,0.00,3.98,0.150,0.147
1995-09-21,19.1,0.00,4.00,0.150,0.145
1995-09-22,19.4,0.00,3.81,0.150,0.143
1995-09-23,19.2,0.00,3.90,0.150,0.142
1995-09-24,20.9,0.00,3.97,0.150,0.140
1995-09-25,21.5,0.00,4.58,0.150,0.139
1995-09-26,21.1,0.00,4.41,0.149,0.138
1995-09-27,21.0,0.00,4.54,0.149,0.137
1995-09-28,21.8,0.00,4.51,0.149,0.136
1995-09-29,21.0,0.00,4.16,0.149,0.135
1995-09-30,20.2,0.00,3.70,0.149,0.137
1995-10-01,20.1,0.00,3.12,0.149,0.137
1995-10-02,22.4,0.90,3.59,0.150,0.139
1995-10-03,21.2,0.00,3.43,0.150,0.140
1995-10-04,20.8,0.00,3.58,0.150,0.140
1995-10-05,20.6,0.00,3.55,0.150,0.139
1995-10-06,19.6,0.00,3.30,0.149,0.138
1995-10-07,22.0,0.00,4.10,0.149,0.137
1995-10-08,22.5,0.00,3.84,0.149,0.136
1995-10-09,20.6,0.00,3.37,0.149,0.136
1995-10-10,19.8,2.00,1.62,0.150,0.148
1995-10-11,20.5,0.00,3.08,0.151,0.165
1995-10-12,20.1,0.10,3.06,0.151,0.162
1995-10-13,20.2,0.10,2.98,0.151,0.161
1995-10-14,20.5,0.00,3.22,0.151,0.157
1995-10-15,20.9,0.00,3.40,0.151,0.154
1995-10-16,20.5,0.00,3.53,0.150,0.152
1995-10-17,22.2,0.00,3.92,0.150,0.149
1995-10-18,22.2,0.00,3.91,0.150,0.147
1995-10-19,21.2,0.00,3.74,0.150,0.144
1995-10-20,20.4,0.00,3.56,0.150,0.143
1995-10-21,19.9,0.00,3.29,0.150,0.141
1995-10-22,19.4,0.00,3.00,0.150,0.140
1995-10-23,19.7,0.00,3.07,0.150,0.139
1995-10-24,21.5,0.00,2.96,0.149,0.138
1995-10-25,23.4,0.00,3.62,0.149,0.137
1995-10-26,23.9,0.00,4.78,0.149,0.136
1995-10-27,23.5,0.00,4.04,0.149,0.135
1995-10-28,21.9,0.00,3.42,0.149,0.135
1995-10-29,20.5,0.00,2.93,0.149,0.134
1995-10-30,21.6,0.30,2.74,0.149,0.134
1995-10-31,24.2,0.00,4.34,0.149,0.137
1995-11-01,22.5,0.00,3.73,0.149,0.136
1995-11-02,20.4,0.00,2.81,0.149,0.136
1995-11-03,19.9,0.00,2.57,0.149,0.135
