latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
34.69244,-1.9342651,552.0,0,GMT,GMT

time,temperature_2m_mean (°C),precipitation_sum (mm),et0_fao_evapotranspiration (mm),soil_moisture_0_to_100cm_mean (m³/m³),soil_moisture_0_to_7cm_mean (m³/m³)
1990-12-29,9.5,0.00,1.66,0.214,0.320
1990-12-30,10.1,0.00,1.73,0.213,0.306
1990-12-31,9.9,0.00,1.22,0.212,0.296
1991-01-01,10.0,0.00,1.68,0.211,0.287
1991-01-02,9.0,0.00,1.70,0.210,0.279
1991-01-03,9.5,0.00,1.83,0.209,0.271
1991-01-04,9.5,0.80,1.45,0.208,0.265
1991-01-05,6.5,3.40,1.04,0.211,0.298
1991-01-06,5.9,0.00,1.71,0.210,0.293
1991-01-07,7.6,0.00,1.98,0.210,0.279
1991-01-08,7.9,0.00,2.01,0.208,0.266
1991-01-09,8.1,0.00,1.93,0.207,0.255
1991-01-10,9.0,0.00,2.01,0.206,0.245
1991-01-11,9.3,0.00,2.02,0.205,0.236
1991-01-12,8.3,0.00,2.15,0.204,0.227
1991-01-13,5.8,0.60,0.86,0.203,0.231
1991-01-14,4.2,0.00,1.65,0.203,0.232
1991-01-15,4.6,0.00,1.48,0.203,0.226
1991-01-16,4.7,0.00,1.58,0.202,0.221
1991-01-17,6.4,0.00,1.70,0.201,0.216
1991-01-18,7.3,0.00,1.85,0.200,0.211
1991-01-19,7.4,0.00,1.85,0.200,0.205
1991-01-20,7.6,0.00,1.66,0.199,0.200
1991-01-21,6.0,0.20,1.05,0.198,0.201
1991-01-22,6.8,0.00,1.58,0.198,0.202
1991-01-23,5.6,3.00,1.51,0.199,0.215
1991-01-24,7.0,0.80,1.53,0.200,0.234
1991-01-25,7.7,1.30,1.77,0.200,0.231
1991-01-26,7.5,3.30,1.47,0.203,0.267
1991-01-27,6.5,0.00,1.22,0.203,0.265
1991-01-28,6.1,0.00,1.89,0.202,0.254
1991-01-29,6.8,0.00,1.96,0.201,0.242
1991-01-30,7.9,0.70,1.81,0.200,0.234
1991-01-31,6.6,1.80,1.29,0.201,0.249
1991-02-01,7.2,0.30,2.13,0.201,0.243
1991-02-02,6.0,5.00,1.02,0.203,0.274
1991-02-03,4.3,0.10,1.69,0.204,0.286
1991-02-04,4.4,0.10,1.23,0.204,0.276
1991-02-05,5.2,0.00,1.96,0.204,0.266
1991-02-06,8.1,0.00,2.28,0.203,0.252
1991-02-07,9.4,1.00,1.86,0.202,0.241
1991-02-08,8.1,2.70,1.50,0.203,0.253
1991-02-09,7.6,0.00,2.19,0.203,0.250
1991-02-10,7.9,0.00,2.27,0.201,0.236
1991-02-11,6.2,2.50,1.24,0.201,0.241
1991-02-12,6.4,5.00,0.95,0.203,0.256
1991-02-13,6.9,6.70,0.68,0.211,0.348
1991-02-14,5.8,0.50,1.64,0.212,0.328
1991-02-15,4.6,0.00,2.26,0.212,0.304
1991-02-16,6.3,0.50,2.29,0.211,0.285
1991-02-17,6.9,1.00,2.26,0.210,0.281
1991-02-18,11.5,8.80,3.79,0.209,0.268
1991-02-19,8.2,5.90,1.90,0.219,0.363
1991-02-20,7.4,12.60,0.86,0.227,0.390
1991-02-21,9.1,0.00,2.02,0.231,0.360
1991-02-22,9.2,0.00,2.66,0.230,0.332
1991-02-23,9.7,0.00,2.88,0.228,0.312
1991-02-24,10.2,0.00,2.88,0.226,0.296
1991-02-25,10.4,2.30,2.66,0.225,0.284
1991-02-26,9.2,3.30,1.88,0.228,0.326
1991-02-27,9.1,0.10,1.90,0.229,0.325
1991-02-28,10.9,0.30,2.53,0.227,0.307
1991-03-01,9.5,10.90,1.93,0.230,0.340
1991-03-02,9.0,2.00,1.92,0.238,0.377
1991-03-03,10.8,0.00,3.15,0.237,0.338
1991-03-04,14.1,0.00,4.45,0.234,0.307
1991-03-05,15.5,0.00,4.27,0.231,0.273
